id,author,im:version,im:rating,title,content
5342123807,MrsBH,4.10.0,5,So much easier,"Our doctors perscription system change, i had to call the perscription line, i work full time with no access to a phone during the day.  The perscription line is only open 9-5 Monday to Friday. I used to try calling in my lunch break only to be 12-13th in the queue!
On more than one occasion my medication ran out as I struggled to get my perscription.
Now with Echo i never run out, no more frustrating phone calls, i even get a reminder of when my perscription is due, and then it delivered to my door. Amazing. Thank you"
5339921411,momo13689653258,4.10.0,5,Excellent way to get your meds,"Echo has done a great job of supplying me with the right medication for the past 4 months. Easy to use app, helpful reminders when medication is due to be ordered. Spot on, 5 star service. So much more convenient than going to the surgery and chemist. Thank you Echo"
5336318387,"........&)?,",4.10.0,5,Works so well !,"This is an amazing service! Instead of having to call the pharmacy to request a repeat prescription then wait till a day off to collect or dash straight from work to get there before the pharmacy closes , I just press a button and it’s all done for me ! It’s brilliant in this mad busy world we live in...."
5330162572,LizlovesSteve,4.10.0,5,Easy and great service!,Use to hate ordering my meds from the doctor each month could only ring at certain times of the day and it was really inconvenient now this app just tells me when I am getting low sends a request to the doctor pay online when it’s ready and it arrives by post excellent service very happy
5305160398,dopey blonde,4.10.0,5,Mrs Lisa woolfe,This is a easy service so professional very quick saves u a lot of time constantly ringing the doctors goin to our chemist queueing up for ages excellent service sending u reminders love this service thankyou
5303607296,Thebigc62,4.10.0,5,Great service and App,Great App and excellent service
5295973156,jmmoroto,4.10.0,5,Lifesaver,"As someone with a chronic condition needing daily medication, this app has been a lifesaver. I don’t know what the past two years would’ve been like without it. Additionally, every person working in support that I’ve spoken with has been so friendly and helpful. Thank you so much!"
5286617612,Cherylann1978,4.10.0,1,Don’t download if just to look,"Down loaded to look at just found out vital med I need today are now gonna take god know how long in the Xmas post  , I didn’t even put in any meds that need , the app auto steal straight from the dr 😡🤬

Stupid bloody service"
5286428709,Ewanof,4.10.0,1,"Good app, useless pharmacy, avoid!","The app is great and when the service works (see other users’ glowing reviews) it’s great and saves loads of time. I used echo myself for a few months (simple repeat prescription of one item) and also for my partner (more complicated prescription of five or six items, all widely used generic drugs though). 

Unfortunately if there’s any problem with your prescription things rapidly go off the rails... you can’t tell if there’s a problem from the app (your request just sits there for days with no update), Echo won’t contact you to tell you until you chase them, they won’t do anything to help, they take a day to reply to their email (office hours only), they don’t answer the phone at all, eventually when they do reply they just say “speak to your GP” as the answer to each and every issue, and before you know it you’ve spent a week going round in circles and you still don’t have your prescription. 

Avoid at all costs!"
5283776183,Heathfran56,4.10.0,5,Best service,"I’m so glad I joined Echo because it’s delivered no cost and every time I am due to take my medication they send a reminder  4 times a day everyday. 
Thank you Echo"
5281126677,J.M1,4.10.0,1,Was amazing now not so good!,"I download this when it was first up and running and it was just unbelievable! They couldn’t do anything more to make your experience any easier or to help! If you had a problem with medication or an issue with the prescription they would be able to help but unfortunately that has changed! I started using it again as I remember it being really really easy but OMG it has been hassle, after hassle, after hassle with delays for delivery’s, script turn arounds, me chasing the GP and finding that it’s not theirs fault it’s echos, loosing information etc! 

They need to make some changes ASAP and get it back to what it used to be like because it’s changed and not for the better unfortunately!"
5271325325,tutsybutler123,4.10.0,5,prescriptions,fantastic service.
5267842085,Alex P London,4.10.0,2,No Amex No Messaging,It works ok but crashes if you try to pay with Amex. Tried visa and it seemed to work.
5267214389,baz135,4.10.0,1,Madness,"I can not believe how much money this must cost the NHS, I ordered 5 items, they are out of stock with 4 of them and I’m still waiting. I take 27 tables a day, I don’t want to but I need too. With this service I’ll be dead within a month. The next excuse will be Brexit ! Don’t believe it."
5267154769,Dave the wood,4.10.0,5,Rate,Thank you th
5264289599,Adrian Potts,4.10.0,1,Boxes too big for letterbox,"I’ve been using Echo for the last several months. It’s a great idea, but perhaps they should rethink their postal boxes as they don’t fit through my letterbox, meaning a trip to collect it which complexly wipes out the whole point of using the service. Exho - please sort this out. Epic fail!!"
5264072022,GKohli13,4.10.0,5,Easy to use,Very easy and quick to order prescriptions. Fast relaxing delivery.
5255030581,coffe adict,4.10.0,5,Mrs S Chapman,Brilliant service and so simple to use
5252954930,Zeldazonked,4.10.0,5,Excellent,So simple to use...recommend this app
5247808782,stormerod,4.10.0,5,Love it,I have gone from constantly forgetting to take medication and finding the time to go to the doctors difficult and therefore running out of meds... to regularly taking and having a constant supply!
5247807968,Northgate70,4.10.0,5,Echo Pharmacy,"Simply an amazing service! We live in a rural remote area and our nearest pharmacy is a 16 mile round trip, Echo makes it so easy and even sends promos to my mobile to remind me to take my medication. Absolutely superb service"
5241183180,TB'wife,4.10.0,5,So easy,I love this service it’s so easy
5235660757,Gazbertrum,4.10.0,5,What an excellent service,"I am really impressed with this service/app. You get a reminder 10 days before your medication runs out and then you get delivery status and delivery is usually within 2 days - couldn't be easier. I used to have to drive to the pharmacy, which was across town, so this free service saves me both time and money - first class - I can't recommend Echo highly enough."
5232139921,skemering,4.10.0,5,My favourite app!,"It reminds you when running low, and delivers the meds to you a few days later in one smooth operation. Best of all there are real people who answer queries swiftly as needed. No idea why it is not better known... Brilliant!!!"
5225514322,stew6174,4.9.0,5,Very convenient service,"The app is very good and works well. Registration was straight forward although uploading a photo of a pre-payment certificate was not possible, but apparently not necessary anyway.  They just wanted the expiry date."
5224168146,Les*Rigby,4.9.0,5,Repeats,On repeat prescriptions I should get a text when it’s time to re order.
5222052106,Elmmire,4.9.0,5,Echo,"Fantastic app and so much easier than having to go to my doctors to request a repeat prescription to then wait for it to go to the pharmacy.
I’ve forgotten about my prescriptions a couple of times and it’s been a huge cause of frustration and stress. 

This way is perfect but it’s annoying that they can’t post it through my letter box which then means I have to go to the post office which is closed by the time I’m finished work!
Is there any way that they can leave it somewhere else or if I could give them an alternate address?"
5219875562,deliriouswombat,4.9.0,3,Slow dispatch and delivery,"Sent prescriptions take 2 days or more to arrive, since they use Royal Mail 48 service and they don’t dispatch on Saturdays or Sundays. Sometimes you have to wait even longer: if they are out of stock, they will hold your whole parcel with multiple prescriptions just because of one medication being out of stock. They could offer to automatically release medications if they are out of stock but would only do so if you get in touch with their support team (who are not available after hours). This is a brilliant service but definitely not for those who need an immediate access to their medications."
5218393102,Matt2962,4.9.0,2,"Always out of stock, poor communication","I have been using echo for a long time now and generally never had a problem, however each order for the last 4 times has not been in stock. Each time this happens you get one email and that’s it, no further update, nothing in the app, no option in the app to release it, or assign to another pharmacy, no indicator of stock on ordering, no proactive communication, no further updates, nothing.
When we are talking about daily critical medication and people with busy lifestyles personally I don’t think this is acceptable and they should do better. After 4 failed orders in a row for 4 months, I will not be using this app again. Time to find an alternative.
Undoubtably the response to this will probably be “we can release the order to you so that you can get it from a pharmacy of your choice”. That response is completely missing the point of what users want and need from this app."
5209599337,fi@1013,4.9.0,5,Brilliant service...,"Can’t fault the service, Echo prompt me when I am due and then they request an electronic prescription from my gp and the next I know my meds are delivered through my door. Definitely makes me more compliant at taking my meds now."
5196052873,TopDMC,4.9.0,1,So many things that aren’t right,"Where to start, you place an order and get confirmation. You get an email confirming dispatch. That’s about the best it gets - no way of knowing what’s been dispatched so the only time you know is when the box arrives with items missing. You need to speak to someone, but no telephone number and when you do find a telephone number by going through Lloyd’s Pharmacy, it tells you to send an email. They must have many issues, as waited 24 hours and still no response. Some of the medication for my mother is important and she must not run out, so you can imagine how frustrated I got. Then finally got through to a person who informed me that the balance of the order was posted in a separate box 2 days later and should hopefully be delivered within 48 hours. Still no way of seeing this through the website or on the App."
5191048657,AntoniaMac,4.9.0,5,Brilliant,"Used it for first time this month and was amazed how easy and fast my repeat prescription was handled
I had it delivered in few days!!!"
5185943160,CJ Rockz,4.9.0,5,Useful,An app that actually really helps with life!
5175725025,Yushu42221,4.8.0,5,Amazing service,This is such a good app and has made my life so much easier and saved me much time.
5169490674,GLT1980,4.8.0,1,Awful!,"I’ve used this app previously and deleted it for a short while. 

I reinstalled a few days ago and tried to log in to my account but failed. I tried to register again but the app advises that I already have an account. I tried to reset my password but no email was received. 

I’m now 72 hours into their awful tech/customer support through social media and I’m told my account has been deleted (app says otherwise) but I can’t log in, reset password or re-register. 

Absolutely useless! Try one of the other apps (which come with customer service)!"
5165637382,Smurphy2012,4.8.0,5,Great service,"I have used Echo for 2 years now, this is an amazing service and has helped me managed my asthma as I now no longer run short on inhalers.
The reminder to take your meds is also really useful.
I would totally recommend"
5157822660,PramodHebbs,4.8.0,5,Excellence,Such a helpful app to order prescriptions and get it at your door step. Great initiative
5137340770,Omega_elite,4.7.0,1,Used to be good,This service used to send medication in boxes that fit thought letter box which was the whole point of using this service.... now they use boxes that don’t fit thought letter box so have to drive to post office to collect to defeats the point of the service !!!!! Plus a total waste of packaging
5133219208,Suetheglue,4.7.0,5,Easy,"I have been using Echo for a few months now and it couldn’t be easier. If you forget to order, you get a reminder. I would highly recommend using this service."
5132980689,thecurryman,4.7.0,5,Service,Fantastic
5132381905,Amy3623,4.7.0,5,Essential!,Amazing app! Absolute essential if you’re on regular medication but don’t have time to collect or put in a prescription. Cannot fault it
5131677027,granttiller,4.7.0,1,Started well,"I have been using Echo for over a year now.
They started off well - superb response times, fast turnaround and excellent customer service.

However, as they have grown in size, their response time has got worse, and customer service is becoming less personable.

The last major app redesign felt like a step backwards, the user interface is much less engaging and definitely less intuitive.

Also they have changed the charging now - your card is debited as soon as you place the order, whether the item is in stock or not. If there is an issue, they then have to process a refund.

Frustrated, I have just signed up with Pharmacy2U and am finding it much easier to use.

Such a shame."
5123303989,andriy96,4.7.0,3,Notifications Bug,"I specifically have dose reminder notifications turned off, yet the app still does the notifications. What’s the point of giving the option if it’s not going to work?"
5122827470,Nicstarly,4.7.0,1,LIARS,Medicine not ordered and lied to me saying 3 requests sent to my GP. I can see on the app that this is not true and my GP has not received any request this month. I have now run out of my medicine. Not good enough.
5110020059,SindyBiz,4.6.1,2,Great App - but the back office systems not so,"I used this service once, for one prescription. It was a disaster. In simple terms the electronic transfer of prescription from my GP to Echo worked perfectly. Associating that prescription with me, didn’t. In the end I had to get the prescription transferred back to me and get it dispensed the old fashioned way. The pharmacy who dispensed it were great. So as a result they will get my business going forward. I complained to Echo and they investigated, but their explanation still left me with concerns about their handling of my data."
5109743454,nidgysmum,4.6.1,5,Stress-free,"Started using this app a few months ago. The app itself was easy to set-up (done in minutes) although my GP surgery & local Lloyd’s Pharmacy didn’t have any recollection of it, I reluctantly put my first request through having had a quick response to my message to Customer Services. To my surprise, it arrived within a matter of days! I’ve had all my prescriptions from them ever since & with no trouble at all. The app itself is easy to navigate and sends reminders of when you’re low on meds, you get a clear history of your orders (which is great to keep track of meds if switching from one to another) and is easy access to your NHS Number which is handy when asking for it whilst calling the hospital, etc. It’s made my life so much easier, not having to go to the GP surgery to request repeats (usually missing deadlines) and pick them up at a later date from the pharmacy (normally waiting around in queues). I means I can actually get on with my life without worrying. I order a lot of meds so thought I might have to wait in for the postman but even on bulk orders, it comes in letterbox friendly recyclable packaging so I can come and go as I please. This really is a great service which I hope will remain this way!"
5103037319,Godders68,4.6.1,5,Efficient stress reliever,"A great service that not only delivers quicker than I could get an appointment at my GP’s, but also reminds me when to take my medication 👏🏻"
5102745796,minniec1,4.6.1,4,Repeat prescriptions,Good and reliable
5093465059,Paulhe,4.6.1,2,Not impressed,"This app needs a lot of improvement 
1. The need to nominate echo as your pharmacy if you want them to deliver and to check the situation with EPS needs to be flagged up right at the start
2. Chat and contact are useless as it takes ages for reply and, when it comes the full reply is not readable only the first few words because it can’t load the conversation"
5085824035,djjsjuawrrfjndnnfkjdjjf,4.6.0,1,Rubbish,Not happy at all I want cancel ho to do?
5073262340,jay1909@icccfffffcc,4.5.0,1,Bad job on your behalf,"I live in a flat and when the postman can’t gain access to my building I don’t get my medicine. I can’t go out.
And now I’m left with out medicine for 3 days. I might even cancel this service."
5067998171,medication2,4.5.0,1,Late medication,I was told I would receive my medication by Friday 1st November as I was running out by then it’s my first time using this app and I’m not happy at all as I’ve now received a email stating I will receive my parcel on Monday but not promised was the wording I’m now left all weekend without my medication which is very important I take it and as it’s now Saturday my gp isn’t open I’m worried something going to happen to me over the weekend can anyone help please
5061019936,Nothing but noodles,4.5.0,1,Don’t expect help or Solutions,"I contacted them because I noticed my medication hadn’t been delivered. Their response was just “Royal Mail has marked it as delivered” no solutions no support just “not our problem” its in their terms and conditions that they will do this, take your money but not give support.
Turns out they’d sent it to the wrong address, I’d already contacted them to make sure they wouldn’t send it to the wrong address and they assured me it wouldn’t, well clearly they did. I used this to make my life easier when moving house but it seems like they actually made my life harder.

Thank you for just telling me over and over it’s not your fault and that there is no solution other than you taking my money and saying there is nothing you can do about it.
Also my order of the pill, I usually get a years worth from my pharmacist but these guys only sent me a months worth only. I won’t be using this service again, that’s for sure."
5045326892,lesley saff,4.4.4,5,EASY WAY TO RECEIVE YOUR PERSCRIPTIONS,This a fantastic an easy service to use and super fast delivery right to your front door highly recommended!!!
5044722201,Rebeccajames6789,4.4.4,5,If only I could give it 6 stars!!,This app has changed me from someone who is forever running low or running out to someone in control of my medication. The fact it is delivered right through your letterbox is just fantastic for me as a person who works long hours.
5041404468,bohemicus,4.4.4,1,Disappointed,"Very disappointed - although it’s early days, so far it’s clumbersome, all over the place. Not as user-friendly as other pharmacies I’ve tried. Asked in chat for weekly tray of individual daily doses I’ve had before switching, no-one responded. Disabled people with chronic conditions such as myself truly could do without this stress..."
5015196288,shazcornwall18?,4.4.4,4,Prescription,So much easier using this app
5002033977,Nowonme,4.4.4,1,Avoid .,You have to do most of the chasing .  They take too long to respond to any queries for something as important as prescription medicine . Basically all they do is post the meds.. not worth the hassle .
4996298948,babs7106,4.4.2,5,Efficient service,"Fantastic service - so easy to use , kept informed it has taken the hassle out of ordering / collecting prescriptions"
4991843886,Lynclem,4.4.2,5,Excellent app. I never forget to order my meds now.,I i
4984235230,Ziggynipper,4.4.2,5,Amazing service,Always on time. I don’t have to remember to take my medication as they notify me.. They even reminded me when it’s time to reorder.
4977909464,cookieBT,4.4.2,5,CBT,Brilliant system!!!
4974723980,Chezza-babes,4.4.2,5,"So easy to use, highly recommended!!",This app is so easy to use.. very quick and efficient service
4965285211,sebjudge1978,4.4.2,5,Best thing I ever did,What a fantastic service these people offer.  I often used to forget s as mc then run out of my medication.  Not any more.  It’s brilliant
4946949875,Auds_J,4.4.1,5,Brilliant way of getting your meds,"If like myself you forget to run the repeat into the doctors surgery every week, then this App is brilliant. Was a little bit dubious if I would get them on time has I used the App for the first time 2days before my medication was due to run out. But it was delivered on time! It comes signed for. So you need to be in or a trusted neighbour. It keeps a list of the medication you've put in before. Also gives text messages that your parcel is due."
4917824119,charbethanyxo,4.3.1,3,Used to love this app but it’s getting too long to wait...,"I’ve used this app for almost a year now and in the beginning it was very quick to receive my medication but now it’s taking a very long time to be processed. 

I’ve been waiting 4 weeks for 2x epi pens. I know there is a national shortage but I would be able to get one quicker from a local pharmacy. 

Also, once the gp approves my prescription it is taking a while for it to be processed."
4851837681,Notreally111,4.3.1,1,Frequently late,Frequently late and often uses boxes too big to go through the letterbox so you have to arrange Royal Mail redelivery (and I’ve moved house it’s not just one letterbox!)
4831074639,sajeev86,4.3.0,1,Bug,"Good software development catches potential edge cases. This doesn’t appear even catch the simpler ones. 

I mistyped an email address. I went to change it. It now tells me that there is an error in changing the email."
4811043891,Pumaxxl,4.2.1,5,Wau,"Amazing service - 5stars
Thank you"
4808686498,dkzuny,4.2.1,5,First time use - Great,"Only used this service once so far, but great, what is not to like, saves a trip to the docs where all the poorly people are!
Thought there might be a push back from the surgery,  but medication just arrived no issues at all!"
4793403304,kate_targett,4.2.1,2,17+ but actually 18+,Displayed as 17+ but won’t allow an under 18 to join. Annoying I went through signing up assuming I could do it and then to get told “oh actually no sorry” is just straight up confusing and a waste of time
4776397372,unhappyp1p,4.1.3,1,Disappointing,Utterly rubbish service. Completely ignored being sent a prescription on 04/09. Had to request on app wait while they had GP reissue and then they sent meds in a box that was too big for my letterbox without informing me and it was returned to sorting office in city centre. Had to wait until next but before could collect but office opened and closed within my working hours. Had to wait until office open and I could get there to collect. You wouldn’t want to be ill to use this service....oh wait! I am.
4750256795,charlie7866,4.1.3,5,Excellent,"Now and again there the apps that come along that change your life for the good. Being diabetic I require prescription drugs and prior to having this app meant calling my doctor to write me a prescription which in turn went to the pharmacy where I had to visit over the weekends to collect. With this app I no longer have to carry out this ritual and instead with a few clicks the drugs are delivered to my door via post. They have also thought about the packaging so that it’s flat and slips through the letterbox. 

I am extremely happy with this app."
4722812181,Jupiter0,4.1.3,3,Good when there’s supplies,I’ve used this twice. First time it went smoothly. Second time not so much. I placed an order but it has now been 5 days and nothing has been despatched. I received an email to say the supplier is out of stock. Not great when you are due to run out soon! Would have been quicker to go to the pharmacy the good old fashion way!
4704318448,Devongirl87,3.18.2,5,Wonderful,I bloody love this app.
4696587305,D. Close,3.18.2,1,Terrible service,"I put in a request for my medication 10 days before running out and received no notifications about the status of my ordered prescription, I had to phone my GP to check, I then wait patiently for my prescription to arrive and again receive no word, then it comes to the day I run out and I message the Echo team to find out what’s going on and they then check my prescription , only to tell me that it’s not in stock and they have had to cancel my order, now I am left with no medication and have to go back to my pharmacy. I will never waste my time with echo again . When it comes to prescriptions, it should be taken more seriously than this, be more organised and keep customers informed."
4625201980,Michele-29,3.18.2,5,Game changer,"I never knew how stressful it was dealing with a repeat prescription until I had to do it myself. It was hard work constantly finding the time to request my prescription and my GP are so rigid I often found myself without meds for a few days. 
This app has made everything so easy and I don’t need to go pharmacy or go to my gp to order anymore - I wish I knew about this app earlier!"
4623747570,Ollyjr060,3.18.2,1,Needs to be fixed,I can only use the app when born in 2001 or earlier. I’m 16 and I need to use the app. Please make this work. As I can’t put in a fake date of born as the request will be denied
4623726016,Jetset26,3.18.2,5,Glad I found this app,"I’ve been using Echo for over a year now and it’s been great.

The only down side is that every 6 months I need a check-up with GP before 2 of my prescription meds are released.

Can’t seem to find a way of setting my account up so that it reminds me to go for a check up every 5 mths and then reminds me to request my meds.

Apart from that it’s great and far better than before, where my chemist expected me to go in person or call them to request my prescription, despite the fact I had set up repeat prescriptions with them purposely to avoid the risk of forgetting and running out of my meds 😠😠😠"
4607272165,luke gt yarmouth,3.18.2,5,Prescription troubles solved,I am the patient and on many meds I place all my details on app about drs meds and when required and echo checks with dr and gets repeat medication then delivers it by post no longer do I have to admit I’m a war criminal on the run or that police are looking for me cos I just breath and I’m alive pod services worst change ever staff absolute idiots and abusive and non believers they can go to hell echo checks my meds then gets em and delivers them by signed for post as I have controlled strong drugs in parcel thankyou echo and thanks for not questioning if I’m a war criminal or if I’m on the run from police for God’s sake pod staff take a lesson from echo we just want and need our meds nothing else they check and know how to do their job pod staff go to hell
4601671271,whatshisname87,3.18.2,5,Life Changer,This app is a life changer.  It has taken the stress out of me trying to remember when to order my prescriptions and also no more long trips to the Pharmacy. Thank you Echo.
4591705153,dawnie286,3.18.2,5,Everyone should use Echo,Great service friendly customer service never a problem. They Send me reminders and dispatch most cases same day. I wouldn’t use no one else
4580765673,Katesh,3.18.2,5,Amazing service,"Finally a service that is just so easy. You can get your meds with a click of the button, no longer having to fight with doctors receptionist and visiting the doctors and pharmacy multiple times. And you can manage your family’s prescriptions too. Amazing service"
4573754370,Tjm732015,3.18.2,5,Excellent service,"Excellent service, never had a problem with Echo,  stress free ordering of medications that are delivered to my door and no need to be in. Highly recommend!"
4572793542,Lkr123,3.18.2,5,Quick efficient service!!,Quick response to approve from GP and then gets delivered within next couple of days. Perfect for me as a am rarely able to get to a pharmacy in working hours!
4556349654,cest9591,3.18.2,5,Superb service!,"What a brilliant service for those of us who are short of time and very busy, so much more convenient than waiting in the queue in the chemist shop!"
4553311016,Tilly-Mae Glover,3.18.2,5,Echo,I have used the app for a few months now. It’s much easier for me to get my prescription through the best then going to doctors .
4551810201,BRE3NY,3.18.2,5,Echo,"I’m not really a serial reviewer. I felt the need to put a positive review on this service for how quick and simple it has made getting my medication without any fuss. I normally have to go the doctors to put my repeat prescription in by hand, then return the next day to collect my prescription and take it to the chemist. It was a lot of messing around trying to fit it in around a working day and collecting the kids. Now thanks to Echo, I simply click on the reminder, its time to order and I have my medication through the door a couple of days later. Amazing service for the busy individual who has to juggle there time. Thanks."
4551552895,cathmate,3.18.2,5,So easy,Love this service/app been using it for over a year. Staff have been very friendly on the few occasions I’ve needed them. I have recommended this to family and friends. Well done.
4550243715,andz leeds,3.18.2,5,Best app,This is far Better than app than all the other simple to use
4538295206,lillyb811,3.18.2,1,Medical emergency,Cancelled my prescription after making me wait 7 days when I ordered it 10 days before I ran out they say the supplier is out of stock so now I have 3 days of meds and if my local pharmacy has nothing I will have to go to my local walk in centre as I am an epileptic
4537883915,Player12345678901234567890,3.18.2,5,Everyone should use this app for their repeat prescriptions!,Such an efficient and useful app. Makes the process of ordering and receiving repeat prescriptions SO easy! Thank you!
4536314072,yateley37,3.18.2,5,"Never written a review before, but more than happy to do so now.","I was dubious about using this app, but I have to say it really is a wonderful service.
It takes the worry out of going to the doctors surgery just to re-order repeat prescriptions, then going to the chemist who will say there’s a hold up because of the “cloud”!! Or in layman’s terms come back in a few days when they are less busy!!
The app is brilliant in telling me when to take my medication, which there are quite a few off, & gives me plenty of notice when I am low.
So from me it’s a 10+ & long may it continue. 
Well done people."
4520322735,ggggggrrrrrreeeeet,3.18.2,5,Thank god for this app!,I wasted years in chemists.
4516762158,Not a happy bunny 2,3.18.2,1,Everything went wrong,The app gave me wrong info and I was told others were having same issue and an update was coming to fix it. The app allowed me to just keep on ordering even though I was waiting for the meds as had already ordered. One med was delivered and the app never changed to update that. After 20 days I chased and asked where the rest was. They said couldn’t get one but they just never told me. My exemption payment cert ran out as they didn’t keep me updated. After 22 days I gave up and cancelled and will now have to collect the medication from somewhere else. It’s a real shame as had high hopes. 5 to 10 days to get your meds clearly isn’t quite right and they don’t keep you informed about anything 😒
4514492962,CWD-London,3.18.2,5,A game changer - bye bye paper prescriptions,"Seriously impressed - that is the best user experience I've ever had. Taking an offline, overcomplicated, admin heavy process and turning it into a few button clicks on an app is very cool."
4510174596,betha1993489,3.18.2,5,Well worth the download,"What a great idea, makes getting my prescriptions so easy."
4507012521,icecoolcustomer,3.18.2,5,Simply the best safest wAy,From the moment I used this app the service has been outstanding saves me time driving to the pharmacy and waiting in cues on time delivery 2nd to none great thank you
4480533162,mond0905,3.18.2,5,Much better than another online pharmacy I have used.,Been using Echo for a few months now and found the whole process of ordering medication easy and more importantly I get my medication on time with no issues. I had previously used another online pharmacy and Echo is so much better.
4474220091,Indieacer,3.18.2,2,"Brilliant app, rubbish pharmacy","Used to be great, but then they changed the pharmacy used to dispatch orders. Since then they’ve failed to get meds to me on time twice. Switching provider."
4429531376,big bird 59,3.18.2,1,Waste of time,I signed up yesterday I’ve had to put my exemption certificate in 4 times and each time I’m told I pressed the wrong button I checked every time even copied the wording on my card it’s the same so deleting the app
4416636698,A Digo,3.18.2,2,Nice app rubbish support,"After using this app for a while, I'm deleting my profile. My surgery is notorious for sending in paper prescriptions instead of electronic, echo are aware, I've written to the surgery and even spoken in person. Echo where always able to sort it out but not recently, just rubbish customer service.

It started out as my surgery (gp or nurse)need to talk to me they didn't, called and confirmed. Contacted echo and informed them to ask for an electronic one. one Aysha told me there's nothing they can do, even after asking how it was resolved previously. I was told to put in another request, which the app won't let me do as I have a pending request or or I have to pick it up. All Well and could if I could, but I can't pick up or request. 

Time to try the others, echo are no longer the lone players. Snooze you lose. Nobody has time for rubbish support for important things such as repeat medications."
4398150012,Agg6628,3.18.2,5,Echo,"Such an easy, helpful and efficient app!
Would recommend to anyone who needs medication delivered. Couldn’t ask for a better app!"
4385801825,Goldsky2016#,3.18.2,4,Give it a try,"I live alone with quite a number of health problems 
So I’m not able to get out much and not having any family who lives by so I’ve tried other apps like pharmacy2u but wasn’t very impressed so when I came across this app on on the apple store I thought why not give it a try 
I had one or two small problems at the beginning but nothing a quick email Couldn’t sort out and with in 48 hours my prescriptions arrived the only down side to all of this is your prescription is delivered by Royal Mail 
Not there own courier witch I find a little frustrating as it means waiting 2 days instead 1 day or a couple of hours 
( Hope Royal  Mail DON’T  go on strike  🤔 )"
4381094569,SharifaThacker,3.18.2,5,Amazing !,An excellent app! Absolutely fabulous their service. So much satisfied in every bit of it. Thanks to them ❤️
4362567309,Kobe90210,3.18.2,5,Thank you,"Thank you all for such a brilliant service 
Bless you ay
T"
4339010830,Digoxin222,3.18.2,5,Just me,"Echo provide an excellent service. It took a little while to get used to using the App (old girl, me!). It’s been great to receive my meds in the post - no more queuing in the pharmacy. 

The Echo staff are very fast and responsive. I’m only leaving because I’ve moved house and my new GP have offered their own delivery service. 
Thank you Echo!"
4314494156,Mitzi18011977,3.18.2,5,Brilliant,"Had my first order , soooooo much easier and hopefully I won’t forget to get my prescription renewed now !"
4313527797,TheNeonBible,3.18.2,5,A stress-free & wonderful service,"I have used ECHO for a couple of years (really should have written a review before now!) and it has changed my life! 
I used to spend literally HOURS queuing up at my local pharmacy, to no avail, as often my prescription hadn’t been sent through or it was part-missing etc.
 
Working full-time and also having a young family to care for after working hours did not allow me the time to ‘waste’ pointlessly travelling to the pharmacy to wait, on average 40 minutes, to then be told I’d need to go back and collect the following day, once the prescription had been rectified. Life is too short to be so damn stressed out waiting for a bit of paper! 

Then my friend discovered the ECHO app (they’re type 1 diabetic), and it changed their life- literally! Orders were delivered directly to their place of work and an unnecessary stressful weight had be lifted; I soon followed their trend and my goodness, I would NEVER GO BACK TO USING MY PHARMACY AGAIN! Now, my orders are waiting on my doormat when I get home from a long day at work. Amazing!!!

I received notifications if there are any issues with prescriptions etc too and I really like having a reminder in the mornings too, (although sometimes the “days remaining” and notification of a request needs to be sent slightly sooner as sometimes GP pending request can take longer than 5 days so leaves me very close to not having enough to see me through before I receive my new order— issue here lies with GP being slow, but a few days extra for a request would be great!).

Overall, a brilliant APP and great and helpful team. I would (and have!) recommended to friends and family. 
Life changer- BRAVO! 👏🏼"
4308886432,ema_0611,3.18.2,5,Life changing,I’ve been on a repeat prescription for about 5 years and have finally found an easier way of getting my meds every month - without pointless trips to the doctors or rearranging my life around pharmacy opening times. The delivery is free which is awesome! And most of the time it fits through my letterbox so I don’t even have to be home to receive it. Thank you for making my life so much easier. Keep being awesome!
4304909226,M3VCB,3.18.2,5,Excellent quality of service,Echo is a very easy App to use. Extremely helpful people who are ready to go above and beyond to help you. Can not fault Echo in anyway. Brilliant.
4303882118,GJaay,3.18.2,5,Fantastic!,"Have to say I was quite skeptical when I signed up but I’ve been amazed by how brilliantly it works. I am on daily medication & will be for the rest of my life, echo has taken out the inconvenience of having to make regular trips to the pharmacy. Love it, great service!"
4296584011,😇MissBx,3.18.2,5,Excellent service,I’m very pleased with Echo. For me it has been a lifesaver. I find it hard to get out the house to the Drs or chemist for my prescription. Thank you
4277719605,Islington late adopter,3.18.2,5,Highly recommended,Really slick service. So easy to use.
4262743400,Kingersss,3.18.2,5,Easy peasy,This app is easy to use. The service it provides has proven to be a quick and efficient way to get meds with the minimum of hassle.
4259024522,Poor Service 😓,3.18.2,1,Poor service,"On three occasions over the last 6 months I’ve had to chase my medication, each time with a similar excuse! 

This time my surgery / dispensary hadn’t authorized my medication. I contacted the dispensary the request had not been received! 

A service of this type should take away the stress of ordering your medication not create anxiety that the delivery will be missed! 

Account deleted!"
4236737282,Lesleyrachey,3.18.2,5,So helpful,"I have been using this service around a year now and I can honestly say it’s the best thing I’ve ever done. No more going to the local pharmacy who always seem to have run out of one item or another and can I go back the next day. There is always someone you can chat to about any concerns you may have, and you can even set up reminders every day as to what tablets to take ( excellent if you are forgetful ) can’t recommend highly enough"
4234251098,Musicgeek567,3.18.2,2,Went months without getting my tablets on time,"The app was great, but then orders stopped working and would run out of tablets and the customer service would just blame it on my doctors. When it often was their own fault. Had to stop using app as every month the tablets would be late"
